# x_m,y_m,w_tr_right_m,w_tr_left_m
-12.5420,57.9999,1.5625,1.5625
-12.5420,58.0624,1.5625,1.5625
-12.5420,58.1249,1.5625,1.5625
-12.5420,58.1874,1.5625,1.5625
-12.5420,58.2499,1.5625,1.5625
-12.5420,58.3124,1.5625,1.5625
-12.5420,58.3749,1.5625,1.5625
-12.5420,58.4374,1.5625,1.5625
-12.5420,58.4999,1.5625,1.5625
-12.5420,58.5624,1.5625,1.5625
-12.5420,58.6249,1.5625,1.5625
-12.5420,58.6874,1.5625,1.5625
-12.5420,58.7499,1.5625,1.5625
-12.5420,58.8124,1.5625,1.5625
-12.5420,58.8749,1.5625,1.5625
-12.5420,58.9374,1.5625,1.5625
-12.5420,58.9999,1.5625,1.5625
-12.5420,59.0624,1.5625,1.5625
-12.5420,59.1249,1.5625,1.5625
-12.5420,59.1874,1.5625,1.5625
-12.5420,59.2499,1.5625,1.5625
-12.5420,59.3124,1.5625,1.5625
-12.5420,59.3749,1.5625,1.5625
-12.5420,59.4374,1.5625,1.5625
-12.5420,59.4999,1.5625,1.5625
-12.5420,59.5624,1.5625,1.5625
-12.5420,59.6249,1.5625,1.5625
-12.5420,59.6874,1.5625,1.5625
-12.5420,59.7499,1.5625,1.5625
-12.5420,59.8124,1.5625,1.5625
-12.4795,59.8749,1.5000,1.5000
-12.4795,59.9374,1.5000,1.5000
-12.4795,59.9999,1.5000,1.5000
-12.4795,60.0624,1.5000,1.5000
-12.4795,60.1249,1.5000,1.5000
-12.4795,60.1874,1.5000,1.5000
-12.4795,60.2499,1.5000,1.5000
-12.4795,60.3124,1.5000,1.5000
-12.4170,60.3749,1.4375,1.4375
-12.4170,60.4374,1.4375,1.4375
-12.4170,60.4999,1.4375,1.4375
-12.4170,60.5624,1.4375,1.4375
-12.4170,60.6249,1.4375,1.4375
-12.4170,60.6874,1.4375,1.4375
-12.3545,60.7499,1.3750,1.3750
-12.3545,60.8124,1.3750,1.3750
-12.3545,60.8749,1.3750,1.3750
-12.3545,60.9374,1.3750,1.3750
-12.3545,60.9999,1.3750,1.3750
-12.2920,61.0624,1.3125,1.3125
-12.2920,61.1249,1.3125,1.3125
-12.2920,61.1874,1.3140,1.3140
-12.2920,61.2499,1.3184,1.3184
-12.2295,61.3124,1.2640,1.2640
-12.2295,61.3749,1.2748,1.2748
-12.2295,61.4374,1.2885,1.2885
-12.2295,61.4999,1.3050,1.3050
-12.1670,61.5624,1.2655,1.2655
-12.1670,61.6249,1.2885,1.2885
-12.1670,61.6874,1.3050,1.3050
-12.1670,61.7499,1.3244,1.3244
-12.1045,61.8124,1.2885,1.2885
-12.1045,61.8749,1.3140,1.3140
-12.1045,61.9374,1.3419,1.3419
-12.0420,61.9999,1.3140,1.3140
-12.0420,62.0624,1.3419,1.3419
-12.0420,62.1249,1.3722,1.3722
-11.9795,62.1874,1.3521,1.3521
-11.9170,62.2499,1.3376,1.3376
-11.9170,62.3124,1.3707,1.3707
-11.8545,62.3749,1.3707,1.3707
-11.7920,62.4374,1.3521,1.3521
-11.7295,62.4999,1.3376,1.3376
-11.6670,62.5624,1.3288,1.3288
-11.6045,62.5624,1.3258,1.3258
-11.5420,62.6249,1.3288,1.3288
-11.4795,62.6874,1.3376,1.3376
-11.4170,62.6874,1.3005,1.3005
-11.3545,62.6874,1.2655,1.2655
-11.2920,62.6874,1.2327,1.2327
-11.2295,62.7499,1.2578,1.2578
-11.1670,62.7499,1.2311,1.2311
-11.1045,62.7499,1.2022,1.2022
-11.0420,62.7499,1.1743,1.1743
-10.9795,62.8124,1.2071,1.2071
-10.9170,62.8124,1.1859,1.1859
-10.8545,62.8124,1.1676,1.1676
-10.7920,62.8124,1.1524,1.1524
-10.7295,62.8124,1.1405,1.1405
-10.6670,62.8749,1.1941,1.1941
-10.6045,62.8749,1.1891,1.1891
-10.5420,62.8749,1.1875,1.1875
-10.4795,62.8749,1.1875,1.1875
-10.4170,62.8749,1.1875,1.1875
-10.3545,62.8749,1.1875,1.1875
-10.2920,62.9374,1.2500,1.2500
-10.2295,62.9374,1.2500,1.2500
-10.1670,62.8749,1.1875,1.1875
-10.1045,62.8749,1.1875,1.1875
-10.0420,62.8749,1.1875,1.1875
-9.9795,62.8749,1.1875,1.1875
-9.9170,62.8749,1.1891,1.1891
-9.8545,62.8749,1.1941,1.1941
-9.7920,62.8124,1.1405,1.1405
-9.7295,62.8124,1.1524,1.1524
-9.6670,62.8124,1.1676,1.1676
-9.6045,62.8124,1.1859,1.1859
-9.5420,62.8124,1.2071,1.2071
-9.4795,62.7499,1.1743,1.1743
-9.4170,62.7499,1.2022,1.2022
-9.3545,62.7499,1.2311,1.2311
-9.2920,62.7499,1.2578,1.2578
-9.2295,62.6874,1.2327,1.2327
-9.1670,62.6874,1.2655,1.2655
-9.1045,62.6874,1.3005,1.3005
-9.0420,62.6874,1.3376,1.3376
-8.9795,62.6249,1.3288,1.3288
-8.9170,62.5624,1.3258,1.3258
-8.8545,62.5624,1.3288,1.3288
-8.7920,62.4999,1.3376,1.3376
-8.7295,62.4374,1.3521,1.3521
-8.6670,62.3749,1.3707,1.3707
-8.6670,62.3124,1.3288,1.3288
-8.6045,62.2499,1.3376,1.3376
-8.6045,62.1874,1.3005,1.3005
-8.5420,62.1249,1.3184,1.3184
-8.4795,62.0624,1.3419,1.3419
-8.4795,61.9999,1.3140,1.3140
-8.4795,61.9374,1.2870,1.2870
-8.4170,61.8749,1.3140,1.3140
-8.4170,61.8124,1.2885,1.2885
-8.4170,61.7499,1.2655,1.2655
-8.4170,61.6874,1.2453,1.2453
-8.3545,61.6249,1.2885,1.2885
-8.3545,61.5624,1.2748,1.2748
-8.3545,61.4999,1.2640,1.2640
-8.2920,61.4374,1.3050,1.3050
-8.2920,61.3749,1.2885,1.2885
-8.2920,61.3124,1.2748,1.2748
-8.2920,61.2499,1.2640,1.2640
-8.2295,61.1874,1.3184,1.3184
-8.2295,61.1249,1.3140,1.3140
-8.2295,61.0624,1.3125,1.3125
-8.2295,60.9999,1.3125,1.3125
-8.2295,60.9374,1.3125,1.3125
-8.1670,60.8749,1.3750,1.3750
-8.1670,60.8124,1.3750,1.3750
-8.1670,60.7499,1.3750,1.3750
-8.1670,60.6874,1.3750,1.3750
-8.1670,60.6249,1.3750,1.3750
-8.1045,60.5624,1.4375,1.4375
-8.1045,60.4999,1.4375,1.4375
-8.1045,60.4374,1.4375,1.4375
-8.1045,60.3749,1.4375,1.4375
-8.1045,60.3124,1.4375,1.4375
-8.1045,60.2499,1.4375,1.4375
-8.1045,60.1874,1.4375,1.4375
-8.1045,60.1249,1.4375,1.4375
-8.0420,60.0624,1.5000,1.5000
-8.0420,59.9999,1.5000,1.5000
-8.0420,59.9374,1.5000,1.5000
-8.0420,59.8749,1.5000,1.5000
-8.0420,59.8124,1.5000,1.5000
-8.0420,59.7499,1.5000,1.5000
-8.0420,59.6874,1.5000,1.5000
-8.0420,59.6249,1.5000,1.5000
-8.0420,59.5624,1.5000,1.5000
-8.0420,59.4999,1.5000,1.5000
-8.0420,59.4374,1.5000,1.5000
-7.9795,59.3749,1.5625,1.5625
-7.9795,59.3124,1.5625,1.5625
-7.9795,59.2499,1.5625,1.5625
-7.9795,59.1874,1.5625,1.5625
-7.9795,59.1249,1.5625,1.5625
-7.9795,59.0624,1.5625,1.5625
-7.9795,58.9999,1.5625,1.5625
-7.9795,58.9374,1.5625,1.5625
-7.9795,58.8749,1.5625,1.5625
-7.9795,58.8124,1.5625,1.5625
-7.9795,58.7499,1.5625,1.5625
-7.9795,58.6874,1.5625,1.5625
-7.9795,58.6249,1.5625,1.5625
-7.9795,58.5624,1.5625,1.5625
-7.9795,58.4999,1.5625,1.5625
-7.9795,58.4374,1.5625,1.5625
-7.9795,58.3749,1.5625,1.5625
-7.9795,58.3124,1.5625,1.5625
-7.9795,58.2499,1.5625,1.5625
-7.9795,58.1874,1.5625,1.5625
-7.9795,58.1249,1.5625,1.5625
-7.9795,58.0624,1.5625,1.5625
-7.9795,57.9999,1.5625,1.5625
-7.9795,57.9374,1.5625,1.5625
-7.9795,57.8749,1.5625,1.5625
-7.9795,57.8124,1.5625,1.5625
-7.9795,57.7499,1.5625,1.5625
-7.9795,57.6874,1.5625,1.5625
-7.9795,57.6249,1.5625,1.5625
-7.9795,57.5624,1.5625,1.5625
-7.9795,57.4999,1.5625,1.5625
-7.9795,57.4374,1.5625,1.5625
-7.9795,57.3749,1.5625,1.5625
-7.9795,57.3124,1.5625,1.5625
-7.9795,57.2499,1.5625,1.5625
-7.9795,57.1874,1.5625,1.5625
-7.9795,57.1249,1.5625,1.5625
-7.9795,57.0624,1.5625,1.5625
-7.9795,56.9999,1.5625,1.5625
-7.9795,56.9374,1.5625,1.5625
-7.9795,56.8749,1.5625,1.5625
-7.9795,56.8124,1.5625,1.5625
-7.9795,56.7499,1.5625,1.5625
-7.9795,56.6874,1.5625,1.5625
-7.9795,56.6249,1.5625,1.5625
-7.9795,56.5624,1.5625,1.5625
-7.9795,56.4999,1.5625,1.5625
-7.9795,56.4374,1.5625,1.5625
-7.9795,56.3749,1.5625,1.5625
-7.9795,56.3124,1.5625,1.5625
-7.9795,56.2499,1.5625,1.5625
-7.9795,56.1874,1.5625,1.5625
-7.9795,56.1249,1.5625,1.5625
-7.9795,56.0624,1.5625,1.5625
-7.9795,55.9999,1.5625,1.5625
-7.9795,55.9374,1.5625,1.5625
-7.9795,55.8749,1.5625,1.5625
-7.9795,55.8124,1.5625,1.5625
-7.9795,55.7499,1.5625,1.5625
-7.9795,55.6874,1.5625,1.5625
-7.9795,55.6249,1.5625,1.5625
-7.9795,55.5624,1.5625,1.5625
-7.9795,55.4999,1.5625,1.5625
-7.9795,55.4374,1.5625,1.5625
-7.9795,55.3749,1.5625,1.5625
-7.9795,55.3124,1.5625,1.5625
-7.9795,55.2499,1.5625,1.5625
-7.9795,55.1874,1.5625,1.5625
-7.9795,55.1249,1.5625,1.5625
-7.9795,55.0624,1.5625,1.5625
-7.9795,54.9999,1.5625,1.5625
-7.9795,54.9374,1.5625,1.5625
-7.9795,54.8749,1.5625,1.5625
-7.9795,54.8124,1.5625,1.5625
-7.9795,54.7499,1.5625,1.5625
-7.9795,54.6874,1.5625,1.5625
-7.9795,54.6249,1.5625,1.5625
-7.9795,54.5624,1.5625,1.5625
-7.9795,54.4999,1.5625,1.5625
-7.9795,54.4374,1.5625,1.5625
-7.9795,54.3749,1.5625,1.5625
-7.9795,54.3124,1.5625,1.5625
-7.9795,54.2499,1.5625,1.5625
-7.9795,54.1874,1.5625,1.5625
-7.9795,54.1249,1.5625,1.5625
-7.9795,54.0624,1.5625,1.5625
-7.9795,53.9999,1.5625,1.5625
-7.9795,53.9374,1.5625,1.5625
-7.9795,53.8749,1.5625,1.5625
-7.9795,53.8124,1.5625,1.5625
-7.9795,53.7499,1.5625,1.5625
-7.9795,53.6874,1.5625,1.5625
-7.9795,53.6249,1.5625,1.5625
-7.9795,53.5624,1.5625,1.5625
-7.9795,53.4999,1.5625,1.5625
-7.9795,53.4374,1.5625,1.5625
-7.9795,53.3749,1.5625,1.5625
-7.9795,53.3124,1.5625,1.5625
-7.9795,53.2499,1.5625,1.5625
-7.9795,53.1874,1.5625,1.5625
-7.9795,53.1249,1.5625,1.5625
-7.9795,53.0624,1.5625,1.5625
-7.9795,52.9999,1.5625,1.5625
-7.9795,52.9374,1.5625,1.5625
-7.9795,52.8749,1.5625,1.5625
-7.9795,52.8124,1.5625,1.5625
-7.9795,52.7499,1.5625,1.5625
-7.9795,52.6874,1.5625,1.5625
-7.9795,52.6249,1.5625,1.5625
-7.9795,52.5624,1.5625,1.5625
-7.9795,52.4999,1.5625,1.5625
-7.9795,52.4374,1.5625,1.5625
-7.9795,52.3749,1.5625,1.5625
-7.9795,52.3124,1.5625,1.5625
-7.9795,52.2499,1.5625,1.5625
-7.9795,52.1874,1.5625,1.5625
-7.9795,52.1249,1.5625,1.5625
-7.9795,52.0624,1.5625,1.5625
-7.9795,51.9999,1.5625,1.5625
-7.9795,51.9374,1.5625,1.5625
-7.9795,51.8749,1.5625,1.5625
-7.9795,51.8124,1.5625,1.5625
-7.9795,51.7499,1.5625,1.5625
-7.9795,51.6874,1.5625,1.5625
-7.9795,51.6249,1.5625,1.5625
-7.9795,51.5624,1.5625,1.5625
-7.9795,51.4999,1.5625,1.5625
-7.9795,51.4374,1.5625,1.5625
-7.9795,51.3749,1.5625,1.5625
-7.9795,51.3124,1.5625,1.5625
-7.9795,51.2499,1.5625,1.5625
-7.9795,51.1874,1.5625,1.5625
-7.9795,51.1249,1.5625,1.5625
-7.9795,51.0624,1.5625,1.5625
-7.9795,50.9999,1.5625,1.5625
-7.9795,50.9374,1.5625,1.5625
-7.9795,50.8749,1.5625,1.5625
-7.9795,50.8124,1.5625,1.5625
-7.9795,50.7499,1.5625,1.5625
-7.9795,50.6874,1.5625,1.5625
-7.9795,50.6249,1.5625,1.5625
-7.9795,50.5624,1.5625,1.5625
-7.9795,50.4999,1.5625,1.5625
-7.9795,50.4374,1.5625,1.5625
-7.9795,50.3749,1.5625,1.5625
-7.9795,50.3124,1.5625,1.5625
-7.9795,50.2499,1.5625,1.5625
-7.9795,50.1874,1.5625,1.5625
-7.9795,50.1249,1.5625,1.5625
-7.9795,50.0624,1.5625,1.5625
-7.9795,49.9999,1.5625,1.5625
-7.9795,49.9374,1.5625,1.5625
-7.9795,49.8749,1.5625,1.5625
-7.9795,49.8124,1.5625,1.5625
-7.9795,49.7499,1.5625,1.5625
-7.9795,49.6874,1.5625,1.5625
-7.9795,49.6249,1.5625,1.5625
-7.9795,49.5624,1.5625,1.5625
-7.9795,49.4999,1.5625,1.5625
-7.9795,49.4374,1.5625,1.5625
-7.9795,49.3749,1.5625,1.5625
-7.9795,49.3124,1.5625,1.5625
-7.9795,49.2499,1.5625,1.5625
-7.9795,49.1874,1.5625,1.5625
-7.9795,49.1249,1.5625,1.5625
-7.9795,49.0624,1.5625,1.5625
-7.9795,48.9999,1.5625,1.5625
-7.9795,48.9374,1.5625,1.5625
-7.9795,48.8749,1.5625,1.5625
-7.9795,48.8124,1.5625,1.5625
-7.9795,48.7499,1.5625,1.5625
-7.9795,48.6874,1.5625,1.5625
-7.9795,48.6249,1.5625,1.5625
-7.9795,48.5624,1.5625,1.5625
-7.9795,48.4999,1.5625,1.5625
-7.9795,48.4374,1.5625,1.5625
-7.9795,48.3749,1.5625,1.5625
-7.9795,48.3124,1.5625,1.5625
-7.9795,48.2499,1.5625,1.5625
-7.9795,48.1874,1.5625,1.5625
-7.9795,48.1249,1.5625,1.5625
-7.9795,48.0624,1.5625,1.5625
-7.9795,47.9999,1.5625,1.5625
-7.9795,47.9374,1.5625,1.5625
-7.9795,47.8749,1.5625,1.5625
-7.9795,47.8124,1.5625,1.5625
-7.9795,47.7499,1.5625,1.5625
-7.9795,47.6874,1.5625,1.5625
-7.9795,47.6249,1.5625,1.5625
-7.9795,47.5624,1.5625,1.5625
-7.9795,47.4999,1.5625,1.5625
-7.9795,47.4374,1.5625,1.5625
-7.9795,47.3749,1.5625,1.5625
-7.9795,47.3124,1.5625,1.5625
-7.9795,47.2499,1.5625,1.5625
-7.9795,47.1874,1.5625,1.5625
-7.9795,47.1249,1.5625,1.5625
-7.9795,47.0624,1.5625,1.5625
-7.9795,46.9999,1.5625,1.5625
-7.9795,46.9374,1.5625,1.5625
-7.9795,46.8749,1.5625,1.5625
-7.9795,46.8124,1.5625,1.5625
-7.9795,46.7499,1.5625,1.5625
-7.9795,46.6874,1.5625,1.5625
-7.9795,46.6249,1.5625,1.5625
-7.9795,46.5624,1.5625,1.5625
-7.9795,46.4999,1.5625,1.5625
-7.9795,46.4374,1.5625,1.5625
-7.9795,46.3749,1.5625,1.5625
-7.9795,46.3124,1.5625,1.5625
-7.9795,46.2499,1.5625,1.5625
-7.9795,46.1874,1.5625,1.5625
-7.9795,46.1249,1.5625,1.5625
-7.9795,46.0624,1.5625,1.5625
-7.9795,45.9999,1.5625,1.5625
-7.9795,45.9374,1.5625,1.5625
-7.9795,45.8749,1.5625,1.5625
-7.9795,45.8124,1.5625,1.5625
-7.9795,45.7499,1.5625,1.5625
-7.9795,45.6874,1.5625,1.5625
-7.9795,45.6249,1.5625,1.5625
-7.9795,45.5624,1.5625,1.5625
-7.9795,45.4999,1.5625,1.5625
-7.9795,45.4374,1.5625,1.5625
-7.9795,45.3749,1.5625,1.5625
-7.9795,45.3124,1.5625,1.5625
-7.9795,45.2499,1.5625,1.5625
-7.9795,45.1874,1.5625,1.5625
-7.9795,45.1249,1.5625,1.5625
-7.9795,45.0624,1.5625,1.5625
-7.9795,44.9999,1.5625,1.5625
-7.9795,44.9374,1.5625,1.5625
-7.9795,44.8749,1.5625,1.5625
-7.9795,44.8124,1.5625,1.5625
-7.9795,44.7499,1.5625,1.5625
-7.9795,44.6874,1.5625,1.5625
-7.9795,44.6249,1.5625,1.5625
-7.9795,44.5624,1.5625,1.5625
-7.9795,44.4999,1.5625,1.5625
-7.9795,44.4374,1.5625,1.5625
-7.9795,44.3749,1.5625,1.5625
-7.9795,44.3124,1.5625,1.5625
-7.9795,44.2499,1.5625,1.5625
-7.9795,44.1874,1.5625,1.5625
-7.9795,44.1249,1.5625,1.5625
-7.9795,44.0624,1.5625,1.5625
-7.9795,43.9999,1.5625,1.5625
-7.9795,43.9374,1.5625,1.5625
-7.9795,43.8749,1.5625,1.5625
-7.9795,43.8124,1.5625,1.5625
-7.9795,43.7499,1.5625,1.5625
-7.9795,43.6874,1.5625,1.5625
-7.9795,43.6249,1.5625,1.5625
-7.9795,43.5624,1.5625,1.5625
-7.9795,43.4999,1.5625,1.5625
-7.9795,43.4374,1.5625,1.5625
-7.9795,43.3749,1.5625,1.5625
-7.9795,43.3124,1.5625,1.5625
-7.9795,43.2499,1.5625,1.5625
-7.9795,43.1874,1.5625,1.5625
-7.9795,43.1249,1.5625,1.5625
-7.9795,43.0624,1.5625,1.5625
-7.9795,42.9999,1.5625,1.5625
-7.9795,42.9374,1.5625,1.5625
-7.9795,42.8749,1.5625,1.5625
-7.9795,42.8124,1.5625,1.5625
-7.9795,42.7499,1.5625,1.5625
-7.9795,42.6874,1.5625,1.5625
-7.9795,42.6249,1.5625,1.5625
-7.9795,42.5624,1.5625,1.5625
-7.9795,42.4999,1.5625,1.5625
-7.9795,42.4374,1.5625,1.5625
-7.9795,42.3749,1.5625,1.5625
-7.9795,42.3124,1.5625,1.5625
-7.9795,42.2499,1.5625,1.5625
-7.9795,42.1874,1.5625,1.5625
-7.9795,42.1249,1.5625,1.5625
-7.9795,42.0624,1.5625,1.5625
-7.9795,41.9999,1.5625,1.5625
-7.9795,41.9374,1.5625,1.5625
-7.9795,41.8749,1.5625,1.5625
-7.9795,41.8124,1.5625,1.5625
-7.9795,41.7499,1.5625,1.5625
-7.9795,41.6874,1.5625,1.5625
-7.9795,41.6249,1.5625,1.5625
-7.9795,41.5624,1.5625,1.5625
-7.9795,41.4999,1.5625,1.5625
-7.9795,41.4374,1.5625,1.5625
-7.9795,41.3749,1.5625,1.5625
-7.9795,41.3124,1.5625,1.5625
-7.9795,41.2499,1.5625,1.5625
-7.9795,41.1874,1.5625,1.5625
-7.9795,41.1249,1.5625,1.5625
-7.9795,41.0624,1.5625,1.5625
-7.9795,40.9999,1.5625,1.5625
-7.9795,40.9374,1.5625,1.5625
-7.9795,40.8749,1.5625,1.5625
-7.9795,40.8124,1.5625,1.5625
-7.9795,40.7499,1.5625,1.5625
-7.9795,40.6874,1.5625,1.5625
-7.9795,40.6249,1.5625,1.5625
-7.9795,40.5624,1.5625,1.5625
-7.9795,40.4999,1.5625,1.5625
-7.9795,40.4374,1.5625,1.5625
-7.9795,40.3749,1.5625,1.5625
-7.9795,40.3124,1.5625,1.5625
-7.9795,40.2499,1.5625,1.5625
-7.9795,40.1874,1.5625,1.5625
-7.9795,40.1249,1.5625,1.5625
-7.9795,40.0624,1.5625,1.5625
-7.9795,39.9999,1.5625,1.5625
-7.9795,39.9374,1.5625,1.5625
-7.9795,39.8749,1.5625,1.5625
-7.9795,39.8124,1.5625,1.5625
-7.9795,39.7499,1.5625,1.5625
-7.9795,39.6874,1.5625,1.5625
-7.9795,39.6249,1.5625,1.5625
-7.9795,39.5624,1.5625,1.5625
-7.9795,39.4999,1.5625,1.5625
-7.9795,39.4374,1.5625,1.5625
-7.9795,39.3749,1.5625,1.5625
-7.9795,39.3124,1.5625,1.5625
-7.9795,39.2499,1.5625,1.5625
-7.9795,39.1874,1.5625,1.5625
-7.9795,39.1249,1.5625,1.5625
-7.9795,39.0624,1.5625,1.5625
-7.9795,38.9999,1.5625,1.5625
-7.9795,38.9374,1.5625,1.5625
-7.9795,38.8749,1.5625,1.5625
-7.9795,38.8124,1.5625,1.5625
-7.9795,38.7499,1.5625,1.5625
-7.9795,38.6874,1.5625,1.5625
-7.9795,38.6249,1.5625,1.5625
-7.9795,38.5624,1.5625,1.5625
-7.9795,38.4999,1.5625,1.5625
-7.9795,38.4374,1.5625,1.5625
-7.9170,38.3749,1.5000,1.5000
-7.9170,38.3124,1.5000,1.5000
-7.9170,38.2499,1.5013,1.5013
-7.9170,38.1874,1.5052,1.5052
-7.9170,38.1249,1.5117,1.5117
-7.9170,38.0624,1.5207,1.5207
-7.9170,37.9999,1.5322,1.5322
-7.9170,37.9374,1.5462,1.5462
-7.9170,37.8749,1.5625,1.5625
-7.9170,37.8124,1.5625,1.5625
-7.9170,37.7499,1.5637,1.5637
-7.9170,37.6874,1.5675,1.5675
-7.9170,37.6249,1.5737,1.5737
-7.9170,37.5624,1.5737,1.5737
-7.8545,37.4999,1.5322,1.5322
-7.8545,37.4374,1.5462,1.5462
-7.8545,37.3749,1.5625,1.5625
-7.8545,37.3124,1.5737,1.5737
-7.8545,37.2499,1.5824,1.5824
-7.8545,37.1874,1.5934,1.5934
-7.8545,37.1249,1.5824,1.5824
-7.8545,37.0624,1.5737,1.5737
-7.8545,36.9999,1.5675,1.5675
-7.8545,36.9374,1.5637,1.5637
-7.7920,36.8749,1.5934,1.5934
-7.7920,36.8124,1.6069,1.6069
-7.7920,36.7499,1.5934,1.5934
-7.7920,36.6874,1.5824,1.5824
-7.7295,36.6249,1.5934,1.5934
-7.7295,36.5624,1.6069,1.6069
-7.7295,36.4999,1.6226,1.6226
-7.7295,36.4374,1.6069,1.6069
-7.6670,36.3749,1.5934,1.5934
-7.6670,36.3124,1.6069,1.6069
-7.6670,36.2499,1.6226,1.6226
-7.6670,36.1874,1.6226,1.6226
-7.6045,36.1249,1.6020,1.6020
-7.6045,36.0624,1.6226,1.6226
-7.6045,35.9999,1.6406,1.6406
-7.6045,35.9374,1.6226,1.6226
-7.6045,35.8749,1.6069,1.6069
-7.5420,35.8124,1.6406,1.6406
-7.5420,35.7499,1.6406,1.6406
-7.5420,35.6874,1.6226,1.6226
-7.4795,35.6249,1.6406,1.6406
-7.4795,35.5624,1.6548,1.6548
-7.4795,35.4999,1.6406,1.6406
-7.4170,35.4374,1.6500,1.6500
-7.4170,35.3749,1.6607,1.6607
-7.3545,35.3124,1.6500,1.6500
-7.3545,35.2499,1.6771,1.6771
-7.3545,35.1874,1.6607,1.6607
-7.2920,35.1249,1.6771,1.6771
-7.2920,35.0624,1.6771,1.6771
-7.2920,34.9999,1.6500,1.6500
-7.2295,34.9374,1.6829,1.6829
-7.2295,34.8749,1.6607,1.6607
-7.1670,34.8124,1.7002,1.7002
-7.1670,34.7499,1.6771,1.6771
-7.1045,34.6874,1.7059,1.7059
-7.1045,34.6249,1.6829,1.6829
-7.0420,34.5624,1.7162,1.7162
-7.0420,34.4999,1.7002,1.7002
-6.9795,34.4374,1.7332,1.7332
-6.9170,34.3749,1.7162,1.7162
-6.9170,34.3124,1.7162,1.7162
-6.8545,34.2499,1.7366,1.7366
-6.7920,34.1874,1.7287,1.7287
-6.7920,34.1249,1.7332,1.7332
-6.7295,34.0624,1.7511,1.7511
-6.6670,33.9999,1.7678,1.7678
-6.6045,33.9374,1.7678,1.7678
-6.5420,33.8749,1.7678,1.7678
-6.4795,33.8124,1.7678,1.7678
-6.4170,33.7499,1.7678,1.7678
-6.3545,33.6874,1.7678,1.7678
-6.2920,33.6249,1.7678,1.7678
-6.2295,33.5624,1.7678,1.7678
-6.1670,33.4999,1.7678,1.7678
-6.1045,33.4374,1.7700,1.7700
-6.0420,33.3749,1.7766,1.7766
-5.9795,33.3124,1.7689,1.7689
-5.9170,33.3124,1.7511,1.7511
-5.8545,33.2499,1.7689,1.7689
-5.7920,33.1874,1.7611,1.7611
-5.7295,33.1874,1.7511,1.7511
-5.6670,33.1249,1.7600,1.7600
-5.6045,33.1249,1.7366,1.7366
-5.5420,33.0624,1.7410,1.7410
-5.4795,33.0624,1.7332,1.7332
-5.4170,33.0624,1.7059,1.7059
-5.3545,32.9999,1.7332,1.7332
-5.2920,32.9999,1.7059,1.7059
-5.2295,32.9999,1.6771,1.6771
-5.1670,32.9374,1.7071,1.7071
-5.1045,32.9374,1.6829,1.6829
-5.0420,32.9374,1.6607,1.6607
-4.9795,32.8749,1.7002,1.7002
-4.9170,32.8749,1.6829,1.6829
-4.8545,32.8749,1.6607,1.6607
-4.7920,32.8749,1.6406,1.6406
-4.7295,32.8749,1.6226,1.6226
-4.6670,32.8124,1.6677,1.6677
-4.6045,32.8124,1.6548,1.6548
-4.5420,32.8124,1.6406,1.6406
-4.4795,32.8124,1.6226,1.6226
-4.4170,32.8124,1.6069,1.6069
-4.3545,32.8124,1.5934,1.5934
-4.2920,32.8124,1.5824,1.5824
-4.2295,32.8124,1.5737,1.5737
-4.1670,32.8124,1.5675,1.5675
-4.1045,32.8124,1.5637,1.5637
-4.0420,32.8124,1.5625,1.5625
-3.9795,32.8124,1.5462,1.5462
-3.9170,32.8124,1.5322,1.5322
-3.8545,32.8124,1.5207,1.5207
-3.7920,32.8124,1.5117,1.5117
-3.7295,32.8749,1.4429,1.4429
-3.6670,32.8749,1.4389,1.4389
-3.6045,32.8749,1.4375,1.4375
-3.5420,32.8749,1.4375,1.4375
-3.4795,32.8749,1.4375,1.4375
-3.4170,32.8749,1.4389,1.4389
-3.3545,32.8749,1.4429,1.4429
-3.2920,32.8749,1.4497,1.4497
-3.2295,32.9374,1.3975,1.3975
-3.1670,32.9374,1.4101,1.4101
-3.1045,32.9374,1.4252,1.4252
-3.0420,32.9374,1.4375,1.4375
-2.9795,32.9374,1.4375,1.4375
-2.9170,32.9374,1.4375,1.4375
-2.8545,32.9374,1.4389,1.4389
-2.7920,32.9999,1.3807,1.3807
-2.7295,32.9999,1.3877,1.3877
-2.6670,32.9999,1.3975,1.3975
-2.6045,32.9999,1.4101,1.4101
-2.5420,32.9999,1.4252,1.4252
-2.4795,32.9999,1.4429,1.4429
-2.4170,32.9999,1.4497,1.4497
-2.3545,32.9999,1.4591,1.4591
-2.2920,32.9999,1.4711,1.4711
-2.2295,33.0624,1.4252,1.4252
-2.1670,33.0624,1.4429,1.4429
-2.1045,33.1249,1.4045,1.4045
-2.0420,33.1249,1.4280,1.4280
-1.9795,33.1249,1.4537,1.4537
-1.9170,33.1249,1.4817,1.4817
-1.8545,33.1874,1.4537,1.4537
-1.7920,33.1874,1.4817,1.4817
-1.7295,33.1874,1.5026,1.5026
-1.6670,33.2499,1.4817,1.4817
-1.6045,33.2499,1.5117,1.5117
-1.5420,33.2499,1.5117,1.5117
-1.4795,33.3124,1.5258,1.5258
-1.4170,33.3124,1.5104,1.5104
-1.3545,33.3749,1.5258,1.5258
-1.2920,33.3749,1.4909,1.4909
-1.2295,33.4374,1.5117,1.5117
-1.1670,33.4999,1.5117,1.5117
-1.1045,33.4999,1.5104,1.5104
